#gene	percentage_gene_coverage	gene_mean_read_coverage	percentage_gene_low_coverage	number_positions_multiple_alleles	percentage_gene_identity
gb:FJ024456|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1677/2007|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:FJ024457|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1683/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ390386|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1686/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ024459|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1689/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ205881|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1691/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ024460|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1692/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ205882|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1693/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ205883|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1694/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ024462|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1700/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ024463|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1701/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ390388|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1702/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ024464|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1703/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410191|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1768/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ432723|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1771/2007|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:FJ410192|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1772/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410194|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1774/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ432725|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1779/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ432727|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1782/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ432729|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1784/2007|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:FJ432730|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1785/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ432732|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1787/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ432733|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1788/2007|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:FJ410196|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1789/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410197|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1791/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ432734|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1792/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ432735|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1793/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ432736|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1795/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410198|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1797/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ432737|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1798/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410199|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1799/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ432738|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1800/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ432739|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1802/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ432740|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1805/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410201|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1806/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410203|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1808/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410204|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1809/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ432742|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1811/2007|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:FJ410205|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1812/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410206|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1813/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410207|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1814/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ432744|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1820/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ547060|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1822/2007|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:FJ432745|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1823/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410209|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1825/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410210|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1826/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ432746|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1827/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410211|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1830/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ432747|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1832/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ432748|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1834/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ432749|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1836/2007|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:FJ461306|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1838/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410212|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1839/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ461307|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1840/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410213|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1841/2008|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:FJ461308|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1842/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ461310|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1846/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410216|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1849/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ461312|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1851/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ906728|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1852/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ461313|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1854/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ547063|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1855/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410218|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1856/2007|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:FJ461315|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1859/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ461316|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1860/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ461317|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1861/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410220|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1862/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:JF937649|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1865/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410222|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1866/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ461318|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1867/2007|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:FJ461319|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1870/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ461320|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1871/2007|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:FJ410225|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1875/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410226|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1878/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410227|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1879/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ859029|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1880/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ547065|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1883/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410230|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1884/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410231|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1885/2007|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:FJ461323|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1887/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ461324|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1888/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ461325|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1889/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ461327|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1892/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ461328|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1893/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410234|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1896/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410235|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1898/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410236|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1899/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410238|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1901/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410239|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1902/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410240|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1904/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410242|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1906/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410243|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1907/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410244|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1908/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410245|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1909/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ461330|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1910/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410246|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1912/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410247|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1913/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410248|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1914/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410249|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1915/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410250|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1917/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410251|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1918/2008|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:FJ410252|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1919/2007|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410254|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1921/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ461331|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1922/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410255|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1923/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410256|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1924/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410257|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1925/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ461332|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1926/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410258|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1927/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410260|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1932/2008|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:JF937650|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1934/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410261|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1935/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ461335|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1937/2008|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:FJ410262|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1939/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410263|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1940/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410264|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1941/2008|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:FJ410265|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1942/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ461336|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1945/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410266|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1947/2008|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:FJ410267|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1948/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410268|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1949/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410269|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1950/2008|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
gb:FJ410270|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1951/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410272|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1954/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410273|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1955/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410274|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1956/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410275|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1958/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410276|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1960/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410277|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1961/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410278|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1962/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:JQ287667|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1963/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410279|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1965/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410280|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1966/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410281|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1967/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410282|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1968/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410283|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1970/2008|Segment:null|Subtype:1-I|Host:Human|gaps_removed|seqTyping_1-I	0.0	0.0	100.0	0	0
gb:FJ410284|Organism:Dengue_virus_1|Strain_Name:DENV-1/VN/BID-V1971/2008|Segment:null|Subtype:1|Host:Human|gaps_removed|seqTyping_1	0.0	0.0	100.0	0	0
